#metadata_invoices#;;;;;;;;;;;;;;;
partIndex;1;;;;;;;;;;;;;;
partCreationDate;20/02/2018 22:39;;;;;;;;;;;;;;
totalParts;1;;;;;;;;;;;;;;
totalSubscribers;5000;;;;;;;;;;;;;;
totalInvoices;5000;;;;;;;;;;;;;;
totalSubscriptions;5000;;;;;;;;;;;;;;
formatVersion;1.7.2;;;;;;;;;;;;;;
#globalinvoicedata#;;;;;;;;;;;;;;;
01/03/2018;01/03/2018;18/01/2018;17/02/2018;36/33/4336  3:33:33;17/02/2018 23:59;;;;;;;;;;
09/02/2018 12:08;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;3;3;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 12:12;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;80;80;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 12:14;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;22;22;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 12:14;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;167;167;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 12:33;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;450;450;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 12:42;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;527;527;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 12:53;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;173;173;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 12:57;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;163;163;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 13:00;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;598;598;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 13:10;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;21;21;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 13:13;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;67;67;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 18:02;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;5;5;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 18:04;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;3;3;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 18:04;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;115;115;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 18:38;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;191;191;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 18:50;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;46;46;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 18:51;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;448;448;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 18:59;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;90;90;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 19:01;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;176;176;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 19:03;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;VOICE_MO;3422123;1;7;7;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 19:04;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;250;250;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 19:12;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;20;20;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 19:13;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;359;359;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 19:20;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;23;23;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
10/02/2018 10:17;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;63;63;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
10/02/2018 10:18;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;72;72;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
10/02/2018 14:15;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;84;84;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 10:18;Call_Mo_HomeNetwork_NA_NatFixed_NA_AllDays;Call_Mo_HomeNetwork_NA_NatFixed_NA_AllDays;VOICE_MO;34613178361;1;51;51;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 11:09;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;16;16;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 11:17;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;50;50;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 12:32;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;3;3;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 12:33;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;386;386;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 13:54;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;3;3;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 14:10;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;13;13;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 9:14;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;VOICE_MO;3422123;1;8;8;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 9:44;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;27;27;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 9:51;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;31;31;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 9:51;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;120;120;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 9:54;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;166;166;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 9:57;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;232;232;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 10:01;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;22;22;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 10:01;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;852;852;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 12:43;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;13;13;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 12:47;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;23;23;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 13:39;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;130;130;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 13:42;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;128;128;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 13:59;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;134;134;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 14:17;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;215;215;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 14:22;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;401;401;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 14:29;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;142;142;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 14:33;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;38;38;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 15:00;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;240;240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 15:04;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;383;383;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 15:11;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;500;500;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 15:22;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;51;51;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 15:23;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;651;651;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 22:54;Call_Mo_HomeNetwork_NA_IntZone1_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone1_NA_AllDays;VOICE_MO;33421439150;1;98;98;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 23:25;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;3250;3250;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 9:10;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;83;83;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 9:46;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;78;78;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 9:49;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;73;73;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 12:59;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;402;402;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 13:06;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;158;158;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 13:35;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;9;9;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 13:37;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;3;3;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 16:27;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;2;2;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 9:47;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;859;859;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 10:02;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;1768;1768;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 10:41;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;783;783;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 10:55;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;14;14;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 10:55;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;723;723;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 11:08;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;31;31;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 11:09;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;548;548;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 11:17;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;VOICE_MO;3422123;1;8;8;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 11:19;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;169;169;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 12:05;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;533;533;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 12:15;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;481;481;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 12:29;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;260;260;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 17:31;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;21;21;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 19:33;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;9;9;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 19:35;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;63;63;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 20:20;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;346;346;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 20:27;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;17;17;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 20:28;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;30;30;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 21:12;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone2_NA_AllDays;VOICE_MO;2,12634E+11;1;301;301;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
17/02/2018 11:09;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;Call_Mo_HomeNetwork_NA_NatMobile_NA_AllDays;VOICE_MO;34613178361;1;42;42;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
18/01/2018 1:39;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;14101886;14141440;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
18/01/2018 1:39;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;250972639;251002880;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
19/01/2018 1:52;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;553856102;553932800;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
19/01/2018 4:52;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;8282536;8314880;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
20/01/2018 12:48;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;5884071;5898240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
20/01/2018 12:48;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;327744609;327761920;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
21/01/2018 11:33;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;2505295;2539520;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
21/01/2018 11:33;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;98002833;98037760;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
22/01/2018 5:47;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;4598071;4648960;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
22/01/2018 5:47;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;194004211;194048000;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
23/01/2018 7:40;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;4039640;4065280;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
23/01/2018 7:40;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;65209244;65259520;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
24/01/2018 6:00;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;8478003;8519680;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
24/01/2018 6:00;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;41429280;41461760;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
25/01/2018 3:46;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;6722165;21217280;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
25/01/2018 3:46;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;158357799;163123200;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
26/01/2018 6:05;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;4857275;4915200;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
26/01/2018 6:05;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;88000880;88053760;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
27/01/2018 14:53;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;498229;501760;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
27/01/2018 14:53;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;54345597;54374400;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
29/01/2018 7:19;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;5704307;5734400;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
